dataset,label,feature_battery,task_type,best_model,n_features,n_train,n_val,n_test,timestamp,train_best_loss,train_best_model,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_n_classes,train_class_distribution,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_n_classes,val_class_distribution,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_n_classes,test_class_distribution,train_r2,train_mse,train_rmse,train_mae,train_mean_target,train_std_target,val_r2,val_mse,val_rmse,val_mae,val_mean_target,val_std_target,test_r2,test_mse,test_rmse,test_mae,test_mean_target,test_std_target,error
Bias_group_category_label,group_category_label,extended_features,classification,CatBoostClassifier,63.0,6034.0,2075.0,2082.0,2026-02-11T05:59:09.659685,0.5636542503300421,CatBoostClassifier,0.5162412993039444,0.5151136062839146,0.516762651611444,0.507941423625602,,4.0,"{7.0: 1516, 8.0: 1521, 10.0: 1512, 11.0: 1485}",0.5474698795180722,0.5454504570451921,0.5470583689147037,0.5408301558214528,,4.0,"{7.0: 513, 8.0: 526, 10.0: 519, 11.0: 517}",0.4365994236311239,0.428690908249573,0.4368069014557785,0.4293066846679606,,4.0,"{7.0: 524, 8.0: 519, 10.0: 520, 11.0: 519}",,,,,,,,,,,,,,,,,,,
Bias_group_category_label,group_category_label,simple_features,classification,CatBoostClassifier,13.0,6034.0,2075.0,2082.0,2026-02-11T05:54:06.693374,0.5837457543261916,CatBoostClassifier,0.4655286708650978,0.4595127919311279,0.4660607903098262,0.4488715502488125,,4.0,"{7.0: 1516, 8.0: 1521, 10.0: 1512, 11.0: 1485}",0.5089156626506024,0.5036851391151693,0.508506064824978,0.4949783523225494,,4.0,"{7.0: 513, 8.0: 526, 10.0: 519, 11.0: 517}",0.4212295869356388,0.4057120895374898,0.4214573101191708,0.4039991473869153,,4.0,"{7.0: 524, 8.0: 519, 10.0: 520, 11.0: 519}",,,,,,,,,,,,,,,,,,,
Cognitive_load_ready_data_gazes_0.02_effort_label,effort_label,all_features,regression,LGBMRegressor,186.0,108.0,40.0,40.0,2026-02-20T21:56:05.109964,0.1686513710885866,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.9873382837843916,10.614499942373287,3.257990169164617,2.6335169848638094,48.98148148148148,28.95366076818761,0.978103557784438,12.61474563953093,3.5517243191907406,2.8596416232542787,42.875,24.00227853767221,0.3444097767691082,468.2450733454265,21.638971171139964,14.349535580150018,51.625,26.725163703895248,
Cognitive_load_ready_data_gazes_0.02_effort_label,effort_label,complex_features,regression,LGBMRegressor,96.0,108.0,40.0,40.0,2026-02-20T21:46:04.725342,0.191791039952985,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.97615715931409,19.98779839771062,4.470771566263548,3.5389795104113064,48.98148148148148,28.95366076818761,0.9547421912492288,26.073447913276382,5.106216594825995,4.300860653123355,42.875,24.00227853767221,0.4486869734346186,393.7667149582836,19.843556005874643,13.90112039169068,51.625,26.725163703895248,
Cognitive_load_ready_data_gazes_0.02_effort_label,effort_label,distance_features,regression,XGBRegressor,30.0,108.0,40.0,40.0,2026-02-20T21:51:04.869159,0.1537917256355285,XGBRegressor,,,,,,,,,,,,,,,,,,,,,,0.9772279858589172,19.09012780762708,4.369225080907033,3.5782015632700035,48.98148148148148,28.95366076818761,0.9780023694038392,12.673049586022556,3.559922693826729,2.8422309160232544,42.875,24.00227853767221,0.5113548040390015,349.0071762575397,18.681733759411618,12.390221071243284,51.625,26.725163703895248,
Cognitive_load_ready_data_gazes_0.02_effort_label,effort_label,extended_features,regression,ExtraTreesRegressor,59.0,108.0,40.0,40.0,2026-02-20T21:41:04.532553,0.1598542396895192,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.8884275506067315,93.53279898939628,9.671235649563933,8.029139242961442,48.98148148148148,28.95366076818761,0.8912452093318948,62.6546544800579,7.915469315211695,6.507418312943673,42.875,24.00227853767221,0.5253008802060174,339.04642913910527,18.41321343869954,11.99541820768734,51.625,26.725163703895248,
Cognitive_load_ready_data_gazes_0.02_effort_label,effort_label,simple_features,regression,ExtraTreesRegressor,18.0,108.0,40.0,40.0,2026-02-20T21:36:04.292709,0.157782393220657,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.8486517143034837,126.8774581935104,11.263989443954143,9.38125722917899,48.98148148148148,28.95366076818761,0.8444738497172233,89.60007323556654,9.46573152141801,7.424330942570727,42.875,24.00227853767221,0.5461569366003101,324.1503167353629,18.00417498069164,11.310670158338514,51.625,26.725163703895248,
Cognitive_load_ready_data_gazes_0.02_frustration_label,frustration_label,all_features,regression,LGBMRegressor,186.0,108.0,40.0,40.0,2026-02-20T22:21:06.185407,0.5448203093056677,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.9987818576874103,0.7043139273078951,0.8392341314007046,0.5834170016744749,24.12962962962963,24.04551725088952,0.9988730245825248,0.5027542991301713,0.7090516900270186,0.4939024265179743,24.125,21.12130145137841,-0.0343848038782281,698.1935803552435,26.4233529355236,19.26657799804594,28.625,25.98046140852776,
Cognitive_load_ready_data_gazes_0.02_frustration_label,frustration_label,complex_features,regression,LGBMRegressor,96.0,108.0,40.0,40.0,2026-02-20T22:11:05.588266,0.5700529869114802,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.7458128303062255,146.9676916301495,12.12302320504871,9.470292633442698,24.12962962962963,24.04551725088952,0.7233588076151427,123.41222943406346,11.109105699112934,8.111557055031653,24.125,21.12130145137841,0.3859381843232502,414.48213086593614,20.358834221682148,17.158177464406627,28.625,25.98046140852776,
Cognitive_load_ready_data_gazes_0.02_frustration_label,frustration_label,distance_features,regression,XGBRegressor,30.0,108.0,40.0,40.0,2026-02-20T22:16:05.737407,0.5350009799003601,XGBRegressor,,,,,,,,,,,,,,,,,,,,,,0.7169783711433411,163.63937861678463,12.79216082672449,9.779330015182495,24.12962962962963,24.04551725088952,0.7277029156684875,121.47427627404257,11.021536928851736,7.581571936607361,24.125,21.12130145137841,0.545852780342102,306.5422503479854,17.508348018816207,13.22263524532318,28.625,25.98046140852776,
Cognitive_load_ready_data_gazes_0.02_frustration_label,frustration_label,extended_features,regression,LGBMRegressor,59.0,108.0,40.0,40.0,2026-02-20T22:06:05.436225,0.5918396590332067,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.6752077318400647,187.79063462680853,13.703672304415653,11.200182894893818,24.12962962962963,24.04551725088952,0.6196403155003176,169.68202112735054,13.026205169862424,9.19887694320236,24.125,21.12130145137841,0.4439059285357323,375.3548092685141,19.37407570101124,15.435995313612516,28.625,25.98046140852776,
Cognitive_load_ready_data_gazes_0.02_frustration_label,frustration_label,simple_features,regression,ExtraTreesRegressor,18.0,108.0,40.0,40.0,2026-02-20T22:01:05.303089,0.5452481275446477,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.6359864285677868,210.46787837438663,14.507511101990811,11.714493331039831,24.12962962962963,24.04551725088952,0.6237238855761418,167.86030223305588,12.956091317718316,9.202560022052698,24.125,21.12130145137841,0.4682831334253597,358.9005768618419,18.9446714635499,15.871772834640144,28.625,25.98046140852776,
Cognitive_load_ready_data_gazes_0.02_group_task_label,group_task_label,all_features,classification,LGBMClassifier,187.0,108.0,40.0,40.0,2026-02-11T11:05:39.287672,0.2683397934591045,LGBMClassifier,0.9907407407407408,0.9910714285714286,0.9907407407407408,0.99073756432247,,4.0,"{1: 27, 2: 27, 3: 27, 4: 27}",1.0,1.0,1.0,1.0,,4.0,"{1: 10, 2: 10, 3: 10, 4: 10}",0.625,0.6423160173160173,0.625,0.6261459129106188,,4.0,"{1: 10, 2: 10, 3: 10, 4: 10}",,,,,,,,,,,,,,,,,,,
Cognitive_load_ready_data_gazes_0.02_group_task_label,group_task_label,complex_features,classification,LGBMClassifier,97.0,108.0,40.0,40.0,2026-02-11T10:55:38.311259,0.3914258291921104,LGBMClassifier,0.7777777777777778,0.7813172043010753,0.7777777777777777,0.7775710766582977,,4.0,"{1: 27, 2: 27, 3: 27, 4: 27}",0.825,0.83125,0.825,0.823989898989899,,4.0,"{1: 10, 2: 10, 3: 10, 4: 10}",0.55,0.5666666666666667,0.55,0.54,,4.0,"{1: 10, 2: 10, 3: 10, 4: 10}",,,,,,,,,,,,,,,,,,,
Cognitive_load_ready_data_gazes_0.02_group_task_label,group_task_label,distance_features,classification,XGBClassifier,31.0,108.0,40.0,40.0,2026-02-11T11:00:38.837889,0.2537325423309851,XGBClassifier,0.9722222222222222,0.97255291005291,0.972222222222222,0.9722190458039514,,4.0,"{1: 27, 2: 27, 3: 27, 4: 27}",0.925,0.9267676767676768,0.925,0.924812030075188,,4.0,"{1: 10, 2: 10, 3: 10, 4: 10}",0.7,0.7132936507936508,0.7,0.6984942302279764,,4.0,"{1: 10, 2: 10, 3: 10, 4: 10}",,,,,,,,,,,,,,,,,,,
Cognitive_load_ready_data_gazes_0.02_group_task_label,group_task_label,extended_features,classification,RandomForestClassifier,60.0,108.0,40.0,40.0,2026-02-11T10:50:37.998370,0.4384520010350181,RandomForestClassifier,0.9722222222222222,0.972883597883598,0.972222222222222,0.9723873959723016,,4.0,"{1: 27, 2: 27, 3: 27, 4: 27}",1.0,1.0,1.0,1.0,,4.0,"{1: 10, 2: 10, 3: 10, 4: 10}",0.625,0.6461038961038961,0.625,0.6288515406162465,,4.0,"{1: 10, 2: 10, 3: 10, 4: 10}",,,,,,,,,,,,,,,,,,,
Cognitive_load_ready_data_gazes_0.02_group_task_label,group_task_label,simple_features,classification,ExtraTreesClassifier,19.0,108.0,40.0,40.0,2026-02-11T10:45:37.636112,0.4254592789075548,ExtraTreesClassifier,0.6851851851851852,0.7037685006435006,0.6851851851851851,0.6793351391825229,,4.0,"{1: 27, 2: 27, 3: 27, 4: 27}",0.625,0.6186147186147186,0.625,0.616131907308378,,4.0,"{1: 10, 2: 10, 3: 10, 4: 10}",0.575,0.593956043956044,0.575,0.5774936061381074,,4.0,"{1: 10, 2: 10, 3: 10, 4: 10}",,,,,,,,,,,,,,,,,,,
Cognitive_load_ready_data_gazes_0.02_mean_label,mean_label,all_features,regression,XGBRegressor,186.0,108.0,40.0,40.0,2026-02-20T22:46:09.817100,0.0810095495205942,XGBRegressor,,,,,,,,,,,,,,,,,,,,,,0.9876033107751672,4.90596768603322,2.2149419148215195,1.808633340729608,35.645370370370365,19.89342150830948,0.9915929923649226,2.8517915019404283,1.6887248153386116,1.3648541450500489,34.5,18.417817460274712,0.95229679027661,16.638496733260464,4.079031347423118,3.123564908504486,39.645,18.67597320088032,
Cognitive_load_ready_data_gazes_0.02_mean_label,mean_label,complex_features,regression,XGBRegressor,96.0,108.0,40.0,40.0,2026-02-20T22:36:06.716656,0.065148129316834,XGBRegressor,,,,,,,,,,,,,,,,,,,,,,0.9977820206448312,0.8777613802683375,0.9368892038380726,0.7230982577359233,35.645370370370365,19.89342150830948,0.99675364725646,1.1012147922526654,1.0493878178503242,0.798543102741242,34.5,18.417817460274712,0.9451902482267242,19.11720157026065,4.372322217113082,3.496572475433349,39.645,18.67597320088032,
Cognitive_load_ready_data_gazes_0.02_mean_label,mean_label,distance_features,regression,LGBMRegressor,30.0,108.0,40.0,40.0,2026-02-20T22:41:06.835348,0.058389430549108,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.9961789267948836,1.512182916767586,1.22970846820195,0.9403239938635656,35.645370370370365,19.89342150830948,0.9958563041562029,1.4056079293495491,1.185583370897867,0.8927446885644468,34.5,18.417817460274712,0.948980710019357,17.79511891544616,4.218426118287027,3.3211266834179027,39.645,18.67597320088032,
Cognitive_load_ready_data_gazes_0.02_mean_label,mean_label,extended_features,regression,LGBMRegressor,59.0,108.0,40.0,40.0,2026-02-20T22:31:06.467451,0.0708151845089987,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.9922727384443988,3.0580500007507023,1.7487281094414595,1.4166566122534197,35.645370370370365,19.89342150830948,0.9882757983194232,3.977036797278517,1.9942509363865213,1.5810075977049558,34.5,18.417817460274712,0.966536443174824,11.671820075577866,3.416404553851588,2.54661966964499,39.645,18.67597320088032,
Cognitive_load_ready_data_gazes_0.02_mean_label,mean_label,simple_features,regression,XGBRegressor,18.0,108.0,40.0,40.0,2026-02-20T22:26:06.321340,0.0371423996173758,XGBRegressor,,,,,,,,,,,,,,,,,,,,,,0.9934232754500786,2.6027270295058176,1.6132969439956857,1.3420228551935265,35.645370370370365,19.89342150830948,0.9920948445839096,2.6815551996244986,1.637545480169787,1.398327114582062,34.5,18.417817460274712,0.9517748241087582,16.820554343828583,4.101286913132094,3.307139031887054,39.645,18.67597320088032,
Cognitive_load_ready_data_gazes_0.02_mental_label,mental_label,all_features,regression,XGBRegressor,186.0,108.0,40.0,40.0,2026-02-20T23:11:18.148934,0.212999939918518,XGBRegressor,,,,,,,,,,,,,,,,,,,,,,0.9966772794723512,3.115534137609328,1.765087572221086,1.3922805079707392,51.75925925925926,30.621001740626504,0.995389759540558,3.406946441116139,1.845791548663104,1.5109129071235656,46.0,27.184554438136374,0.4225517511367798,400.1625933435442,20.00406442060073,14.54746334552765,50.375,26.32459638816899,
Cognitive_load_ready_data_gazes_0.02_mental_label,mental_label,complex_features,regression,ExtraTreesRegressor,96.0,108.0,40.0,40.0,2026-02-20T23:01:13.822434,0.1779035273282639,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.8515683000989192,139.17635222120637,11.797302751951667,9.766122385755365,51.75925925925926,30.621001740626504,0.8372750830901953,120.25371359634568,10.966025423841844,8.542704329462518,46.0,27.184554438136374,0.6544565158697038,239.4562353853558,15.474373505423598,11.35536642760121,50.375,26.32459638816899,
Cognitive_load_ready_data_gazes_0.02_mental_label,mental_label,distance_features,regression,XGBRegressor,30.0,108.0,40.0,40.0,2026-02-20T23:06:13.931024,0.1622998714447021,XGBRegressor,,,,,,,,,,,,,,,,,,,,,,0.9385568499565125,57.61188974742643,7.590249649874925,6.179684215121799,51.75925925925926,30.621001740626504,0.9313459992408752,50.73529912825518,7.122871550733958,4.976245665550232,46.0,27.184554438136374,0.5680768489837646,299.3160138203773,17.300751828183,14.175375509262086,50.375,26.32459638816899,
Cognitive_load_ready_data_gazes_0.02_mental_label,mental_label,extended_features,regression,ExtraTreesRegressor,59.0,108.0,40.0,40.0,2026-02-20T22:56:10.209574,0.1478141704889463,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.8674952560461532,124.24250970507862,11.14641241409444,8.941992282979806,51.75925925925926,30.621001740626504,0.819469707777213,133.4118859526396,11.550406311149388,9.358114985689564,46.0,27.184554438136374,0.6801014761392234,221.68467862108287,14.889079173040988,11.35772979461546,50.375,26.32459638816899,
Cognitive_load_ready_data_gazes_0.02_mental_label,mental_label,simple_features,regression,XGBRegressor,18.0,108.0,40.0,40.0,2026-02-20T22:51:09.976388,0.1417980194091797,XGBRegressor,,,,,,,,,,,,,,,,,,,,,,0.8992705941200256,94.44849125764614,9.718461362666734,8.159694459703234,51.75925925925926,30.621001740626504,0.882409930229187,86.8990623870565,9.321966658761257,7.489233374595642,46.0,27.184554438136374,0.6076064705848694,271.9225833305395,16.49007529790387,12.452408576011658,50.375,26.32459638816899,
Cognitive_load_ready_data_gazes_0.02_performance_label,performance_label,all_features,regression,LGBMRegressor,186.0,108.0,40.0,40.0,2026-02-21T00:43:34.400759,0.5720462839914776,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.831663282130845,100.49510109056416,10.024724489509133,8.33332094711245,29.953703703703702,24.433350105822367,0.8981707035127799,72.55178266438664,8.517733422946895,7.030389448815609,32.625,26.69240294540752,0.36579881334337,343.64785862601985,18.537741465076586,13.07158964732538,38.875,23.277873077237963,
Cognitive_load_ready_data_gazes_0.02_performance_label,performance_label,complex_features,regression,XGBRegressor,96.0,108.0,40.0,40.0,2026-02-21T00:33:33.951959,0.5631489753723145,XGBRegressor,,,,,,,,,,,,,,,,,,,,,,0.6629157066345215,201.23548124356628,14.185749230955912,11.542547526182952,29.953703703703702,24.433350105822367,0.7796233892440796,157.01491899231434,12.530559404604183,10.440303564071655,32.625,26.69240294540752,0.2538679838180542,404.2986486383069,20.107179032333374,14.734852623939512,38.875,23.277873077237963,
Cognitive_load_ready_data_gazes_0.02_performance_label,performance_label,distance_features,regression,RandomForestRegressor,30.0,108.0,40.0,40.0,2026-02-21T00:38:34.148949,0.6053275770697337,RandomForestRegressor,,,,,,,,,,,,,,,,,,,,,,0.5464405842913549,270.76979941860554,16.45508430299297,12.97320923619099,29.953703703703702,24.433350105822367,0.5333838074324659,332.4567463263592,18.233396456128496,15.311884291242851,32.625,26.69240294540752,0.3128029016386791,372.3641902198789,19.29674040401329,14.047696926714304,38.875,23.277873077237963,
Cognitive_load_ready_data_gazes_0.02_performance_label,performance_label,extended_features,regression,RandomForestRegressor,59.0,108.0,40.0,40.0,2026-02-21T00:28:33.725516,0.56435429602622,RandomForestRegressor,,,,,,,,,,,,,,,,,,,,,,0.5611646170557836,261.9797197505905,16.185787585118945,13.09117393041963,29.953703703703702,24.433350105822367,0.669379437306618,235.56198497274264,15.348028699893112,12.486907775753076,32.625,26.69240294540752,0.3157356575195966,370.7750489512173,19.25551996055202,13.56902081967733,38.875,23.277873077237963,
Cognitive_load_ready_data_gazes_0.02_performance_label,performance_label,simple_features,regression,XGBRegressor,18.0,108.0,40.0,40.0,2026-02-21T00:23:33.500336,0.5643302202224731,XGBRegressor,,,,,,,,,,,,,,,,,,,,,,0.7398673295974731,155.29623701858392,12.461791083892551,9.972702220634178,29.953703703703702,24.433350105822367,0.8260729908943176,123.9202835201967,11.131948774594532,9.380861186981202,32.625,26.69240294540752,0.2116053700447082,427.1989716292695,20.668792215058662,15.63014359474182,38.875,23.277873077237963,
Cognitive_load_ready_data_gazes_0.02_physical_label,physical_label,all_features,regression,LGBMRegressor,186.0,108.0,40.0,40.0,2026-02-21T11:32:43.295612,0.7120860722124058,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.9851069523692396,7.887799300736127,2.808522618875648,2.184011796652298,20.0,23.013683530231088,0.9862785835034314,7.322948466512415,2.706094689125348,2.0337501122566684,22.75,23.101677428273472,0.4551218900703705,240.41895228598136,15.505449115907007,11.786909100284808,28.625,21.005579615902057,
Cognitive_load_ready_data_gazes_0.02_physical_label,physical_label,complex_features,regression,LGBMRegressor,96.0,108.0,40.0,40.0,2026-02-21T11:22:42.851947,0.7356837941206334,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.808316951163004,101.52102216181645,10.075764098162304,7.301547212358777,20.0,23.013683530231088,0.837122767495704,86.92554302213648,9.323386885790832,7.135584110528979,22.75,23.101677428273472,0.1936207947597705,355.8022246371694,18.86272049936513,14.711318541825184,28.625,21.005579615902057,
Cognitive_load_ready_data_gazes_0.02_physical_label,physical_label,distance_features,regression,ExtraTreesRegressor,30.0,108.0,40.0,40.0,2026-02-21T11:27:43.052965,0.6767702224956421,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.5275712479702964,250.21226496388005,15.81809928417065,11.679688528584377,20.0,23.013683530231088,0.6179949368474001,203.87132714125315,14.278351695530306,10.465550864847764,22.75,23.101677428273472,0.2047137086110759,350.9076497270598,18.73252918660637,13.96036553382991,28.625,21.005579615902057,
Cognitive_load_ready_data_gazes_0.02_physical_label,physical_label,extended_features,regression,XGBRegressor,59.0,108.0,40.0,40.0,2026-02-21T11:17:42.608141,0.7570765614509583,XGBRegressor,,,,,,,,,,,,,,,,,,,,,,0.2722945809364319,385.4143481055319,19.63197259843065,14.502570240585891,20.0,23.013683530231088,0.3404079079627991,352.0160379780094,18.762090447975392,15.25197777748108,22.75,23.101677428273472,-0.6855566501617432,743.7255531050448,27.271332074268848,21.67328687906265,28.625,21.005579615902057,
Cognitive_load_ready_data_gazes_0.02_physical_label,physical_label,simple_features,regression,XGBRegressor,18.0,108.0,40.0,40.0,2026-02-21T00:48:34.541460,0.7106660008430481,XGBRegressor,,,,,,,,,,,,,,,,,,,,,,0.8820297122001648,62.48055011149631,7.904463935745188,5.385430331583376,20.0,23.013683530231088,0.9197852611541748,42.809594239293446,6.542904113564056,5.171665108203888,22.75,23.101677428273472,0.046057105064392,420.9124071372422,20.51614991018642,15.19031970500946,28.625,21.005579615902057,
Cognitive_load_ready_data_gazes_0.02_temporal_label,temporal_label,all_features,regression,ExtraTreesRegressor,186.0,108.0,40.0,40.0,2026-02-21T11:57:44.397725,0.5630851827288744,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.6359635267410666,322.316938389502,17.95318741587415,14.790478281583912,39.02777777777778,29.755627644921383,0.6242868558327721,194.42568158866283,13.9436609822766,11.276196781336347,38.625,22.74828290223242,0.5309148525110762,342.98919627955746,18.519967502119368,15.126676784637016,39.75,27.040478915877213,
Cognitive_load_ready_data_gazes_0.02_temporal_label,temporal_label,complex_features,regression,ExtraTreesRegressor,96.0,108.0,40.0,40.0,2026-02-21T11:47:43.865575,0.5049643084192409,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.7469159116155926,224.0799879003842,14.969301516783748,12.446417162276989,39.02777777777778,29.755627644921383,0.6739740051517031,168.71335817782412,12.988970635805751,10.33542334749882,38.625,22.74828290223242,0.5175837149137502,352.7367574515023,18.781287427956112,14.439615499261446,39.75,27.040478915877213,
Cognitive_load_ready_data_gazes_0.02_temporal_label,temporal_label,distance_features,regression,ExtraTreesRegressor,30.0,108.0,40.0,40.0,2026-02-21T11:52:44.077885,0.5796870509165042,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.8169688923810039,162.05526251165702,12.730092792735528,10.698723935059268,39.02777777777778,29.755627644921383,0.7024754304629242,153.9643159140377,12.408235809898104,9.74511244328358,38.625,22.74828290223242,0.6028531887722737,290.3887840345731,17.040797634928158,14.455335341215289,39.75,27.040478915877213,
Cognitive_load_ready_data_gazes_0.02_temporal_label,temporal_label,extended_features,regression,LGBMRegressor,59.0,108.0,40.0,40.0,2026-02-21T11:42:43.611464,0.4626431840552822,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.9277591179095294,63.96188748207008,7.99761761289386,6.6829065775222585,39.02777777777778,29.755627644921383,0.9124545653550858,45.30339453132677,6.7307796377037015,4.943846478463678,38.625,22.74828290223242,0.3619957431223399,466.5007375757341,21.59862814105873,16.619956509551606,39.75,27.040478915877213,
Cognitive_load_ready_data_gazes_0.02_temporal_label,temporal_label,simple_features,regression,ExtraTreesRegressor,18.0,108.0,40.0,40.0,2026-02-21T11:37:43.497323,0.4584267941081605,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.7189401601794414,248.8496448287773,15.774968932735726,12.839758202824468,39.02777777777778,29.755627644921383,0.6482470099237532,182.0266762239878,13.491726213646192,10.568016082868288,38.625,22.74828290223242,0.5260339973377683,346.55801657159054,18.61606877328268,15.094781370544633,39.75,27.040478915877213,
Crossmodal_condition_label,condition_label,all_features,classification,XGBClassifier,471.0,1361.0,453.0,485.0,2026-02-12T00:05:59.752624,0.59237021133199,XGBClassifier,0.5481263776634827,0.6525615379656905,0.5822072645886688,0.5869971482919306,,5.0,"{1: 341, 2: 408, 3: 403, 4: 114, 5: 95}",0.5231788079470199,0.6277910757618461,0.5470762306411029,0.5626387966287838,,5.0,"{1: 105, 2: 140, 3: 139, 4: 40, 5: 29}",0.3896907216494845,0.4306065626165445,0.3801102330293819,0.3764798933938367,,5.0,"{1: 125, 2: 141, 3: 150, 4: 48, 5: 21}",,,,,,,,,,,,,,,,,,,
Crossmodal_condition_label,condition_label,complex_features,classification,CatBoostClassifier,372.0,1361.0,453.0,485.0,2026-02-11T23:55:22.767053,0.6375192392541753,CatBoostClassifier,0.7244673034533431,0.7713535166292372,0.664102824835872,0.6962537159030635,,5.0,"{1: 341, 2: 408, 3: 403, 4: 114, 5: 95}",0.7593818984547461,0.8103433010520652,0.7184335684162031,0.7519262722621198,,5.0,"{1: 105, 2: 140, 3: 139, 4: 40, 5: 29}",0.3587628865979381,0.3833860733647742,0.3412533941236069,0.3526432008109686,,5.0,"{1: 125, 2: 141, 3: 150, 4: 48, 5: 21}",,,,,,,,,,,,,,,,,,,
Crossmodal_condition_label,condition_label,distance_features,classification,LGBMClassifier,24.0,1361.0,453.0,485.0,2026-02-12T00:00:28.238259,0.7650344579593327,LGBMClassifier,0.46730345334313,0.4784844930533063,0.3831738821117628,0.4006003243905741,,5.0,"{1: 341, 2: 408, 3: 403, 4: 114, 5: 95}",0.4392935982339956,0.4359378380530594,0.3696541092249353,0.3799157645176026,,5.0,"{1: 105, 2: 140, 3: 139, 4: 40, 5: 29}",0.2742268041237113,0.2088934353196648,0.2013862208713272,0.1953164967829036,,5.0,"{1: 125, 2: 141, 3: 150, 4: 48, 5: 21}",,,,,,,,,,,,,,,,,,,
Crossmodal_condition_label,condition_label,extended_features,classification,XGBClassifier,62.0,1361.0,453.0,485.0,2026-02-11T23:50:14.482665,0.5906554924776386,XGBClassifier,0.7612049963262307,0.8241459860857139,0.7772641545012462,0.7893551536379253,,5.0,"{1: 341, 2: 408, 3: 403, 4: 114, 5: 95}",0.8013245033112583,0.8627577295534412,0.8041170807196607,0.8247188042830805,,5.0,"{1: 105, 2: 140, 3: 139, 4: 40, 5: 29}",0.3773195876288659,0.4600301857585139,0.4148813576494428,0.427815604395682,,5.0,"{1: 125, 2: 141, 3: 150, 4: 48, 5: 21}",,,,,,,,,,,,,,,,,,,
Crossmodal_condition_label,condition_label,simple_features,classification,RandomForestClassifier,12.0,1361.0,453.0,485.0,2026-02-11T23:45:13.184438,0.5977427041746848,RandomForestClassifier,0.4041146216017634,0.4985432547342819,0.4057312102658152,0.3735035835532326,,5.0,"{1: 341, 2: 408, 3: 403, 4: 114, 5: 95}",0.4370860927152318,0.5710014472023206,0.4291757923710292,0.3957143629980326,,5.0,"{1: 105, 2: 140, 3: 139, 4: 40, 5: 29}",0.3752577319587629,0.4003978502349509,0.3622348530901722,0.341121211953219,,5.0,"{1: 125, 2: 141, 3: 150, 4: 48, 5: 21}",,,,,,,,,,,,,,,,,,,
Dyslexia_1_ready_data_fixations_Dyslexia_label,Dyslexia_label,all_features,classification,ExtraTreesClassifier,472.0,360.0,120.0,120.0,2026-02-12T00:31:13.060167,0.117975237988666,ExtraTreesClassifier,0.9833333333333332,0.9828571428571428,0.9828571428571428,0.9828571428571428,0.9828571428571428,2.0,"{1: 150, 3: 210}",1.0,1.0,1.0,1.0,1.0,2.0,"{1: 60, 3: 60}",0.5166666666666667,0.5166852057842046,0.5166666666666666,0.5165323701028064,0.5166666666666666,2.0,"{1: 60, 3: 60}",,,,,,,,,,,,,,,,,,,
Dyslexia_1_ready_data_fixations_Dyslexia_label,Dyslexia_label,complex_features,classification,CatBoostClassifier,382.0,360.0,120.0,120.0,2026-02-12T00:21:10.631119,0.0708666997377932,CatBoostClassifier,0.9972222222222222,0.9976303317535544,0.9966666666666666,0.9971401107412674,0.9966666666666666,2.0,"{1: 150, 3: 210}",1.0,1.0,1.0,1.0,1.0,2.0,"{1: 60, 3: 60}",0.5,0.5,0.5,0.5,0.5,2.0,"{1: 60, 3: 60}",,,,,,,,,,,,,,,,,,,
Dyslexia_1_ready_data_fixations_Dyslexia_label,Dyslexia_label,distance_features,classification,LGBMClassifier,34.0,360.0,120.0,120.0,2026-02-12T00:26:11.476513,0.0592592592592592,LGBMClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{1: 150, 3: 210}",1.0,1.0,1.0,1.0,1.0,2.0,"{1: 60, 3: 60}",0.5,0.5,0.5,0.5,0.5,2.0,"{1: 60, 3: 60}",,,,,,,,,,,,,,,,,,,
