Participant,gaze_timestamp,norm_pos_x,norm_pos_y,tekst
1,317244.370175,0.3076125422319418,0.05349447157114184,1
1,317244.3759425,0.3071991669094718,0.05304972044217493,1
1,317244.382517,0.307607460282501,0.0502960656092597,1
1,317244.3878985,0.307517939986222,0.05004301671316114,1
1,317244.393684,0.3067774214478884,0.05253040229371209,1
1,317244.400599,0.3071629259001227,0.05275135426997224,1
1,317244.4064765,0.3083519734650082,0.04591906132047541,1
1,317244.412586,0.3080756969811596,0.04570573570877912,1
1,317244.418918,0.3078776842335103,0.04624013069113175,1
1,317244.4254125,0.3083618264336732,0.0467521976384262,1
1,317244.433436,0.3077788950075924,0.04863315672984925,1
1,317244.440016,0.3125565821452394,0.05543115706194612,1
1,317244.4486605,0.3242718339471065,0.1135081756902281,1
1,317244.455228,0.3461826364563923,0.1412005351146917,1
1,317244.462169,0.3627357678283598,0.1605282846277163,1
1,317244.4693275,0.3668735727217847,0.1649681267738004,1
1,317244.4749215,0.3681669718710667,0.1651969010804208,1
1,317244.4820615,0.3664920573146571,0.1628202779509991,1
1,317244.4880575,0.366760239487161,0.1629668974820646,1
1,317244.49403,0.367522909429562,0.164209093858446,1
1,317244.501009,0.3684383619710809,0.1672763786009313,1
1,317244.5075045,0.3686335274775336,0.1674700175097712,1
1,317244.514372,0.3677245829992151,0.167663237677516,1
1,317244.5205645,0.3674538491853276,0.1674995117385265,1
1,317244.526729,0.3675197020193037,0.1685345688987212,1
1,317244.5326634999,0.3674976026981254,0.1684743402848881,1
1,317244.538658,0.3683638718372579,0.1660484663288599,1
1,317244.5443075,0.3684214094173264,0.1662216944356061,1
1,317244.5501655,0.3678133248533637,0.1694429331126486,1
1,317244.5563355,0.3679059264538891,0.169613776844102,1
1,317244.561859,0.3681684993290357,0.1692940103724538,1
1,317244.5677855,0.3685715922259591,0.1699714024019272,1
1,317244.57392,0.3685838394934242,0.1709849664177057,1
1,317244.580143,0.3688364692966761,0.1711565993215061,1
1,317244.58638,0.3688574583578239,0.1706420655961694,1
1,317244.5928735,0.3686718534021383,0.1708785881020276,1
1,317244.5992795,0.3686233097103644,0.1716228294666991,1
1,317244.6055895,0.3688357181702067,0.1718005557967359,1
1,317244.611798,0.3691670738027577,0.1716246123936003,1
1,317244.617649,0.3687625151791885,0.1711176386367868,1
1,317244.624356,0.3694423757259671,0.1708405948624687,1
1,317244.6305295,0.3695697917784742,0.1712885555763251,1
1,317244.636929,0.3688339604035367,0.1734395394904169,1
1,317244.6426025,0.3688437688141741,0.1730269069441306,1
1,317244.649398,0.3699701507027609,0.1694422031945635,1
1,317244.6552965,0.3707377198231665,0.1702745209956902,1
1,317244.6613715,0.370280244475258,0.171737607086925,1
1,317244.6678335,0.369698605079769,0.1711579100682883,1
1,317244.673889,0.3688852217264893,0.1767061986596161,1
1,317244.6803364999,0.3689399001274012,0.1768382793605525,1
1,317244.6861919999,0.3696422464229414,0.1754303281707195,1
1,317244.691916,0.3689551022108724,0.1746659203859906,1
1,317244.698279,0.3692633445795366,0.170240670927825,1
1,317244.705104,0.3694716999574661,0.1702531575310502,1
1,317244.7113245,0.3690926797941057,0.1738896186966912,1
1,317244.7169615,0.3690966537163565,0.1738127799399649,1
1,317244.7229675,0.3683252144414739,0.1723258146920728,1
1,317244.728837,0.3677294033469432,0.1717058557819229,1
1,317244.735386,0.3691987792645497,0.1711356857903184,1
1,317244.741764,0.3692605594819876,0.1711560555615108,1
1,317244.7475535,0.3698513787960529,0.1687709890658198,1
1,317244.7533235,0.3689438125129323,0.1678162892823707,1
1,317244.759815,0.3507661923340937,0.1988115364939631,1
1,317244.765807,0.3436024981934089,0.1946915333250558,1
1,317244.7722405,0.2789870777648895,0.3295397752200273,1
1,317244.778664,0.2531279657455547,0.3099305236129055,1
1,317244.7853535,0.2403049510100628,0.3263197184718081,1
1,317244.791859,0.23526465474239,0.3205984824475223,1
1,317244.7981135,0.2394262713793411,0.3116415006472693,1
1,317244.8045865,0.2400116000671124,0.3122745120917898,1
1,317244.811282,0.2373345856870026,0.3185212351231144,1
1,317244.818481,0.2359366121187909,0.3169420334245672,1
1,317244.8247295,0.2364024383368433,0.3144648611626906,1
1,317244.831657,0.2363811971916201,0.3150348035980386,1
1,317244.837693,0.2369538721772964,0.3204221407214192,1
1,317244.8435315,0.2373163898726594,0.3209724425243223,1
1,317244.850391,0.2376336899108678,0.3219862716137101,1
1,317244.85668,0.2369341221110322,0.3206994362622453,1
1,317244.862799,0.2369462005689265,0.3191075867749618,1
1,317244.8690425,0.2373521198405024,0.3200368208749183,1
1,317244.87501,0.2376529200669788,0.3171017929805515,1
1,317244.88101,0.2375923968378704,0.3171638853356029,1
1,317244.8868515,0.2368553620582965,0.321312820434045,1
1,317244.892919,0.2367121023420413,0.3212477437883052,1
1,317244.9003635,0.2158815353386885,0.3806861288948227,1
1,317244.9075815,0.2135442472849061,0.3819803870069336,1
1,317244.9137334999,0.2151363980866847,0.381988616595919,1
1,317244.919785,0.2160433042979317,0.3844110639875851,1
1,317244.926595,0.2174136791645456,0.3768762480074059,1
1,317244.932821,0.2169250374286555,0.3754104436222008,1
1,317244.9392425,0.2159774577886449,0.3787685632171502,1
1,317244.9450065,0.2158126319927272,0.3783834096614953,1
1,317244.951177,0.2148454704662912,0.3767177834054394,1
1,317244.957222,0.2156620259866484,0.3754322285284957,1
1,317244.9650855,0.2153196481604187,0.3754978325345775,1
1,317244.9717115,0.2154370677778292,0.3760583518239571,1
1,317244.9782865,0.2150204988083733,0.375311655056251,1
1,317244.9857175,0.2148347595773972,0.3768413302654636,1
1,317244.9920145,0.2147376528124649,0.3770417090266989,1
1,317244.998255,0.2140671355564381,0.3786205968560807,1
1,317245.0047015,0.2141369610169726,0.3787381364354587,1
1,317245.0103255,0.2146486873781361,0.3783907351640039,1
1,317245.0160775,0.2145996305363456,0.378110495398829,1
1,317245.022654,0.2142262527547478,0.3803774039608072,1
1,317245.0290415,0.2146637865302914,0.3815864475391209,1
1,317245.036085,0.2143289128889006,0.381341832487422,1
1,317245.041953,0.214966962911193,0.3826716907561547,1
1,317245.048127,0.2150560505259271,0.3826881017440087,1
1,317245.0544165,0.2147180064182273,0.3825199804539778,1
1,317245.0608205,0.2160169337745987,0.3838235257107101,1
1,317245.0672815,0.2158175184244282,0.3835158627061333,1
1,317245.0744155,0.2149527165715464,0.3859432101762224,1
1,317245.0812385,0.2155647266082301,0.3869952219840087,1
1,317245.087533,0.2153486882108338,0.385838001896488,1
1,317245.094001,0.2151861287317773,0.3855455549662992,1
1,317245.1004165,0.2151707341883684,0.387070689363469,1
1,317245.1071855,0.2149813961389659,0.3872885732069875,1
1,317245.113844,0.2144772598850198,0.3877649476912808,1
1,317245.119817,0.2148044952529693,0.3881818168017333,1
1,317245.126097,0.2151408434968252,0.3876975118657242,1
1,317245.131869,0.2144005917719829,0.3859617392415089,1
1,317245.138632,0.2164221373818096,0.3685300691625173,1
1,317245.144723,0.213936322010186,0.3617383283864086,1
1,317245.150433,0.2229481022341826,0.2983942908676198,1
1,317245.1566175,0.2159952806436198,0.2710336320294147,1
1,317245.16311,0.2516009154187273,0.05968057188782439,1
1,317245.1705575,0.2525395251800937,0.05871656391491342,1
1,317245.1773655,0.2534466806246316,0.06453686441953721,1
1,317245.183489,0.2546142941205742,0.06651642054991669,1
1,317245.1900595,0.2519800934880347,0.06879796034394303,1
1,317245.1964965,0.252258033231568,0.06855787915016265,1
1,317245.2022455,0.2525527014562474,0.06710520165425748,1
1,317245.208494,0.2524784143879169,0.06704570599755755,1
1,317245.2143345,0.2537649370571646,0.06652438295354557,1
1,317245.220145,0.2540470350952804,0.06698391905280232,1
1,317245.225929,0.2520954065897731,0.0708189103731911,1
1,317245.232,0.2518133085516574,0.07035937427393435,1
1,317245.2384625,0.2536251931871689,0.06731102485215956,1
1,317245.244425,0.254062580973728,0.06798888537313985,1
1,317245.250221,0.2533153971226181,0.06823485899592185,1
1,317245.255928,0.2529909536453348,0.06764884765156864,1
1,317245.2626145,0.2531084403369741,0.06603471399408534,1
1,317245.2695885,0.2533082346795519,0.0664558844013925,1
1,317245.275157,0.2523780374628419,0.06809085730837694,1
1,317245.2811105,0.2525386613490568,0.06830698433320492,1
1,317245.286695,0.2527952006974923,0.06868758408498365,1
1,317245.2927415,0.2523379680692237,0.06792113853890669,1
1,317245.2987945,0.25124486064517,0.0707535675421127,1
1,317245.304701,0.2518829614371869,0.07187878088691946,1
1,317245.310699,0.2531517506833092,0.07307220977520501,1
1,317245.317115,0.2529336055358655,0.0726323460374374,1
1,317245.322851,0.253796179585474,0.0669226187070251,1
1,317245.328601,0.2551120533713709,0.06782486473494487,1
1,317245.335413,0.2738808888739399,0.01716067945456246,1
1,317245.340916,0.2893749619604984,0.03451245478537146,1
1,317245.346395,0.3017296405134804,0.003265088389838411,1
1,317245.3520345,0.3002308464294163,0.001978270891783041,1
1,317245.3573825,0.3008321564568535,-0.0001634412080164793,1
1,317245.363221,0.301465395018413,0.0005265172229798054,1
1,317245.369478,0.3018252402732662,-0.0006045573621946687,1
1,317245.3752295,0.3026928602427885,0.0003936249908491618,1
1,317245.3811815,0.3031742537939905,-0.000335717403373792,1
1,317245.3875765,0.3033854253613617,-0.000256464710957971,1
1,317245.3934449999,0.3034032768418724,0.00159964683884084,1
1,317245.3994224999,0.3031818999414941,0.001435070766916624,1
1,317245.405454,0.3027598477829541,0.001501878623486164,1
1,317245.4117565,0.3027362245135521,0.001437376596356899,1
1,317245.4194809999,0.3017976112330629,-0.001842801290379725,1
1,317245.4258975,0.3022192921367566,-0.001374353926337335,1
1,317245.4315465,0.3021770763962923,-0.001451464755874099,1
1,317245.437664,0.3019661785345171,-0.00169292743808569,1
1,317245.4433745,0.3018415381882162,-0.003643314692325816,1
1,317245.4494085,0.3012154356418453,-0.004350600578263197,1
1,317245.455771,0.2999583627476508,0.001923785399569056,1
1,317245.461811,0.3000711428216292,0.002111292681647115,1
1,317245.4686015,0.3002812234632017,0.000604999770942527,1
1,317245.4756755,0.3002740336418537,0.0005749282228464381,1
1,317245.481624,0.2998246396720958,0.001556055034356518,1
1,317245.4870115,0.3002651041474955,0.002140775773071368,1
1,317245.493475,0.3000994150672032,0.001433817800958082,1
1,317245.4995905,0.3003400184261125,0.00189413328924104,1
1,317245.5061785,0.3008339960496329,0.002718519573136291,1
1,317245.5130325,0.3006740349450183,0.002432500618823497,1
1,317245.5195075,0.3016173016841446,0.0004033473422850875,1
1,317245.5253254999,0.3004804563332133,-0.0009465740783696219,1
1,317245.530869,0.2874480088151756,0.03522757509234964,1
1,317245.5366835,0.2746550304389821,0.02356740958083492,1
1,317245.5424255,0.2334536095705158,0.1699426095910184,1
1,317245.54917,0.2306144129176575,0.1682657019431844,1
1,317245.555357,0.2279117511084658,0.1747079589497247,1
1,317245.5615165,0.2278727328844381,0.1748817091943238,1
1,317245.56753,0.2317480346263574,0.1634851362336462,1
1,317245.5739555,0.2307216319161505,0.16214052508127,1
1,317245.580534,0.2286125096162159,0.1691486251999095,1
1,317245.587533,0.2284953336961433,0.1694566330782124,1
1,317245.594891,0.2280628306368566,0.1719468215256228,1
1,317245.6010725,0.2280386045124816,0.1717160425152571,1
1,317245.6073695,0.228054443158257,0.1719798285343757,1
1,317245.614176,0.2277134297297128,0.1716084014635158,1
1,317245.619753,0.2278344058411275,0.1734030268072786,1
1,317245.625492,0.2283135116139166,0.1741829487848605,1
1,317245.6313115,0.2286475653985702,0.1736456092908867,1
1,317245.6369625,0.2283577881906922,0.1732044497766481,1
1,317245.6423905,0.2272176442914473,0.1757724243351504,1
1,317245.647757,0.2273016540370447,0.1758440679389395,1
1,317245.6534635,0.2283352237700598,0.1744056189811687,1
1,317245.659264,0.2281463147618048,0.1741804611090316,1
1,317245.665473,0.2287006145671171,0.1752622095369532,1
1,317245.670924,0.228319304807731,0.1746874897226718,1
1,317245.677337,0.228207415017291,0.1757896863540793,1
1,317245.6836335,0.2285122402344735,0.1763105405783279,1
1,317245.6895565,0.2278963597492059,0.1780101863404724,1
1,317245.695872,0.2272478051343647,0.1769238585670223,1
1,317245.7020275,0.2262181122367339,0.1782121213399677,1
1,317245.7080475,0.2266681902433136,0.1791549310643177,1
1,317245.7139305,0.226944886280938,0.1802110137490161,1
1,317245.7198565,0.2269418851289862,0.1807627040105331,1
1,317245.7269155,0.2257206882459109,0.1868764655031328,1
1,317245.7343545,0.2259285890942211,0.1870142692675643,1
1,317245.7412185,0.2273565208065369,0.1831289442174864,1
1,317245.748442,0.2270655323211299,0.1826186886241175,1
1,317245.75405,0.2264343323763356,0.183853014871076,1
1,317245.760807,0.2262792157240314,0.1836712400621821,1
