Participant name,Recording name,Recording resolution height,Recording resolution width,Eyetracker timestamp,Gaze point X,Gaze point Y,Pupil diameter right,Pupil diameter left,Eye movement type
Participant0001,Recording1,1080,1920,531728162.0,640.0,602.0,,,Saccade
Participant0001,Recording1,1080,1920,531736554.0,669.0,592.0,,,Saccade
Participant0001,Recording1,1080,1920,531744828.0,660.0,595.0,2.99,2.92,Saccade
Participant0001,Recording1,1080,1920,531753212.0,667.0,567.0,,,Saccade
Participant0001,Recording1,1080,1920,531761492.0,661.0,564.0,,,Fixation
Participant0001,Recording1,1080,1920,531769842.0,666.0,564.0,3.09,3.01,Fixation
Participant0001,Recording1,1080,1920,531778158.0,649.0,524.0,,,Fixation
Participant0001,Recording1,1080,1920,531786487.0,657.0,551.0,,,Fixation
Participant0001,Recording1,1080,1920,531794823.0,655.0,543.0,2.99,2.93,Fixation
Participant0001,Recording1,1080,1920,531803152.0,646.0,577.0,,,Fixation
Participant0001,Recording1,1080,1920,531811483.0,662.0,607.0,,,Fixation
Participant0001,Recording1,1080,1920,531819827.0,653.0,607.0,3.05,2.94,Fixation
Participant0001,Recording1,1080,1920,531828152.0,666.0,608.0,,,Fixation
Participant0001,Recording1,1080,1920,531836541.0,676.0,599.0,,,Fixation
Participant0001,Recording1,1080,1920,531844814.0,662.0,585.0,2.87,3.01,Fixation
Participant0001,Recording1,1080,1920,531853194.0,660.0,574.0,,,Fixation
Participant0001,Recording1,1080,1920,531861479.0,653.0,575.0,,,Fixation
Participant0001,Recording1,1080,1920,531869830.0,653.0,567.0,3.0,2.92,Fixation
Participant0001,Recording1,1080,1920,531878211.0,657.0,575.0,,,Fixation
Participant0001,Recording1,1080,1920,531886477.0,647.0,556.0,,,Fixation
Participant0001,Recording1,1080,1920,531894811.0,648.0,556.0,3.05,2.99,Fixation
Participant0001,Recording1,1080,1920,531903171.0,645.0,556.0,,,Fixation
Participant0001,Recording1,1080,1920,531911473.0,655.0,554.0,,,Fixation
Participant0001,Recording1,1080,1920,531919818.0,656.0,551.0,3.06,2.99,Fixation
Participant0001,Recording1,1080,1920,531928152.0,673.0,595.0,,,Fixation
Participant0001,Recording1,1080,1920,531936506.0,674.0,604.0,,,Fixation
Participant0001,Recording1,1080,1920,531944806.0,670.0,600.0,3.07,2.9,Fixation
Participant0001,Recording1,1080,1920,531953201.0,651.0,595.0,,,Fixation
Participant0001,Recording1,1080,1920,531961514.0,654.0,593.0,,,Fixation
Participant0001,Recording1,1080,1920,531969817.0,653.0,602.0,3.08,2.91,Saccade
Participant0001,Recording1,1080,1920,531978136.0,646.0,553.0,,,Saccade
Participant0001,Recording1,1080,1920,531986465.0,647.0,536.0,,,Fixation
Participant0001,Recording1,1080,1920,531994800.0,654.0,552.0,2.94,2.9,Fixation
Participant0001,Recording1,1080,1920,532003180.0,663.0,557.0,,,Fixation
Participant0001,Recording1,1080,1920,532011461.0,662.0,581.0,,,Fixation
Participant0001,Recording1,1080,1920,532019827.0,655.0,566.0,2.95,2.86,Fixation
Participant0001,Recording1,1080,1920,532028147.0,657.0,550.0,,,Fixation
Participant0001,Recording1,1080,1920,532036497.0,666.0,578.0,,,Fixation
Participant0001,Recording1,1080,1920,532044852.0,669.0,560.0,3.05,2.91,Fixation
Participant0001,Recording1,1080,1920,532053184.0,660.0,582.0,,,Fixation
Participant0001,Recording1,1080,1920,532061490.0,646.0,545.0,,,Fixation
Participant0001,Recording1,1080,1920,532069798.0,649.0,545.0,3.12,2.91,Fixation
Participant0001,Recording1,1080,1920,532078123.0,655.0,567.0,,,Saccade
Participant0001,Recording1,1080,1920,532086515.0,657.0,582.0,,,Fixation
Participant0001,Recording1,1080,1920,532094788.0,653.0,580.0,3.09,2.93,Fixation
Participant0001,Recording1,1080,1920,532103118.0,652.0,568.0,,,Fixation
Participant0001,Recording1,1080,1920,532111514.0,659.0,579.0,,,Fixation
Participant0001,Recording1,1080,1920,532119800.0,659.0,575.0,3.07,2.88,Fixation
Participant0001,Recording1,1080,1920,532128123.0,658.0,576.0,,,Fixation
Participant0001,Recording1,1080,1920,532136446.0,662.0,586.0,,,Fixation
Participant0001,Recording1,1080,1920,532144784.0,652.0,566.0,2.97,3.07,Fixation
Participant0001,Recording1,1080,1920,532153114.0,664.0,573.0,,,Saccade
Participant0001,Recording1,1080,1920,532161446.0,674.0,541.0,,,Saccade
Participant0001,Recording1,1080,1920,532169776.0,665.0,537.0,3.1,2.95,Unclassified
Participant0001,Recording1,1080,1920,532178152.0,674.0,553.0,,,Saccade
Participant0001,Recording1,1080,1920,532186476.0,665.0,572.0,,,Fixation
Participant0001,Recording1,1080,1920,532194771.0,665.0,568.0,3.09,2.89,Fixation
Participant0001,Recording1,1080,1920,532203103.0,646.0,557.0,,,Fixation
Participant0001,Recording1,1080,1920,532211438.0,646.0,557.0,,,Fixation
Participant0001,Recording1,1080,1920,532219877.0,649.0,574.0,2.91,2.85,Fixation
Participant0001,Recording1,1080,1920,532228102.0,645.0,587.0,,,Fixation
Participant0001,Recording1,1080,1920,532236435.0,598.0,562.0,,,Fixation
Participant0001,Recording1,1080,1920,532244938.0,634.0,612.0,3.17,2.69,Fixation
Participant0001,Recording1,1080,1920,532253202.0,632.0,585.0,,,Fixation
Participant0001,Recording1,1080,1920,532261543.0,635.0,581.0,,,Fixation
Participant0001,Recording1,1080,1920,532269763.0,639.0,577.0,2.91,2.94,Fixation
Participant0001,Recording1,1080,1920,532278146.0,653.0,574.0,,,Fixation
Participant0001,Recording1,1080,1920,532286463.0,642.0,560.0,,,Fixation
Participant0001,Recording1,1080,1920,532294761.0,652.0,592.0,3.12,2.81,Fixation
Participant0001,Recording1,1080,1920,532303197.0,645.0,604.0,,,Fixation
Participant0001,Recording1,1080,1920,532311428.0,641.0,596.0,,,Fixation
Participant0001,Recording1,1080,1920,532319798.0,642.0,594.0,2.91,2.85,Fixation
Participant0001,Recording1,1080,1920,532328114.0,638.0,557.0,,,Fixation
Participant0001,Recording1,1080,1920,532336426.0,638.0,561.0,,,Fixation
Participant0001,Recording1,1080,1920,532344755.0,636.0,553.0,2.98,2.74,Fixation
Participant0001,Recording1,1080,1920,532353124.0,632.0,558.0,,,Fixation
Participant0001,Recording1,1080,1920,532361424.0,631.0,563.0,,,Fixation
Participant0001,Recording1,1080,1920,532369752.0,644.0,570.0,2.99,2.85,Fixation
Participant0001,Recording1,1080,1920,532378261.0,642.0,563.0,,,Fixation
Participant0001,Recording1,1080,1920,532386460.0,629.0,554.0,,,Fixation
Participant0001,Recording1,1080,1920,532394750.0,627.0,551.0,3.21,2.8,Fixation
Participant0001,Recording1,1080,1920,532403110.0,635.0,551.0,,,Fixation
Participant0001,Recording1,1080,1920,532411502.0,610.0,603.0,,,Fixation
Participant0001,Recording1,1080,1920,532419829.0,637.0,568.0,3.13,2.83,Fixation
Participant0001,Recording1,1080,1920,532428165.0,628.0,578.0,,,Fixation
Participant0001,Recording1,1080,1920,532436415.0,640.0,580.0,,,Fixation
Participant0001,Recording1,1080,1920,532444745.0,636.0,586.0,2.85,2.82,Saccade
Participant0001,Recording1,1080,1920,532453208.0,670.0,555.0,,,Saccade
Participant0001,Recording1,1080,1920,532461460.0,733.0,583.0,,,Saccade
Participant0001,Recording1,1080,1920,532469842.0,818.0,589.0,2.96,2.82,Saccade
Participant0001,Recording1,1080,1920,532478075.0,946.0,598.0,,,Saccade
Participant0001,Recording1,1080,1920,532486409.0,1014.0,619.0,,,Saccade
Participant0001,Recording1,1080,1920,532494740.0,1049.0,633.0,2.92,2.94,Saccade
Participant0001,Recording1,1080,1920,532503129.0,1064.0,645.0,,,Unclassified
Participant0001,Recording1,1080,1920,532511513.0,1065.0,638.0,,,Saccade
Participant0001,Recording1,1080,1920,532519736.0,1066.0,611.0,2.85,3.1,Saccade
Participant0001,Recording1,1080,1920,532528067.0,1057.0,599.0,,,Unclassified
Participant0001,Recording1,1080,1920,532536404.0,1057.0,591.0,,,Unclassified
Participant0001,Recording1,1080,1920,532544732.0,1054.0,598.0,3.05,3.11,Unclassified
Participant0001,Recording1,1080,1920,532553154.0,1060.0,570.0,,,Saccade
Participant0001,Recording1,1080,1920,532561399.0,1045.0,621.0,,,Saccade
Participant0001,Recording1,1080,1920,532569731.0,1051.0,616.0,3.18,2.94,Unclassified
Participant0001,Recording1,1080,1920,532578117.0,1049.0,622.0,,,Saccade
Participant0001,Recording1,1080,1920,532586400.0,1056.0,595.0,,,Unclassified
Participant0001,Recording1,1080,1920,532594727.0,1062.0,586.0,3.04,3.14,Unclassified
Participant0001,Recording1,1080,1920,532603094.0,1067.0,594.0,,,Saccade
Participant0001,Recording1,1080,1920,532611414.0,1077.0,553.0,,,Fixation
Participant0001,Recording1,1080,1920,532619724.0,1074.0,572.0,2.86,2.91,Fixation
Participant0001,Recording1,1080,1920,532628130.0,1069.0,565.0,,,Fixation
Participant0001,Recording1,1080,1920,532636393.0,1073.0,564.0,,,Fixation
Participant0001,Recording1,1080,1920,532644824.0,1057.0,605.0,3.08,2.8,Fixation
Participant0001,Recording1,1080,1920,532653055.0,1070.0,580.0,,,Fixation
Participant0001,Recording1,1080,1920,532661389.0,1067.0,579.0,,,Fixation
Participant0001,Recording1,1080,1920,532669720.0,1068.0,582.0,2.89,3.2,Fixation
Participant0001,Recording1,1080,1920,532678056.0,1066.0,572.0,,,Fixation
Participant0001,Recording1,1080,1920,532686494.0,1080.0,570.0,,,Fixation
Participant0001,Recording1,1080,1920,532694715.0,1082.0,570.0,2.85,3.2,Fixation
Participant0001,Recording1,1080,1920,532703102.0,1078.0,575.0,,,Fixation
Participant0001,Recording1,1080,1920,532711384.0,1075.0,582.0,,,Saccade
Participant0001,Recording1,1080,1920,532719712.0,1052.0,616.0,3.02,2.97,Saccade
Participant0001,Recording1,1080,1920,532728096.0,1065.0,625.0,,,Saccade
Participant0001,Recording1,1080,1920,532736484.0,1061.0,584.0,,,Saccade
Participant0001,Recording1,1080,1920,532744710.0,1057.0,565.0,3.17,2.68,Saccade
Participant0001,Recording1,1080,1920,532753093.0,986.0,576.0,,,Saccade
Participant0001,Recording1,1080,1920,532761415.0,906.0,491.0,,,Saccade
Participant0001,Recording1,1080,1920,532769706.0,890.0,514.0,2.88,2.88,Saccade
Participant0001,Recording1,1080,1920,532778085.0,859.0,552.0,,,Saccade
Participant0001,Recording1,1080,1920,532786383.0,868.0,537.0,,,Unclassified
Participant0001,Recording1,1080,1920,532794705.0,857.0,561.0,2.92,2.9,Saccade
Participant0001,Recording1,1080,1920,532803086.0,853.0,492.0,,,Saccade
Participant0001,Recording1,1080,1920,532811474.0,869.0,502.0,,,Unclassified
Participant0001,Recording1,1080,1920,532819804.0,872.0,498.0,2.91,2.77,Unclassified
Participant0001,Recording1,1080,1920,532828034.0,869.0,487.0,,,Unclassified
Participant0001,Recording1,1080,1920,532836368.0,861.0,482.0,,,Saccade
Participant0001,Recording1,1080,1920,532844803.0,870.0,447.0,2.8,2.89,Saccade
Participant0001,Recording1,1080,1920,532853030.0,910.0,401.0,,,Saccade
Participant0001,Recording1,1080,1920,532861366.0,866.0,360.0,,,Saccade
Participant0001,Recording1,1080,1920,532869773.0,926.0,356.0,2.77,2.82,Saccade
Participant0001,Recording1,1080,1920,532878053.0,942.0,304.0,,,Saccade
Participant0001,Recording1,1080,1920,532886473.0,965.0,264.0,,,Saccade
Participant0001,Recording1,1080,1920,532894693.0,957.0,266.0,2.55,2.95,Saccade
Participant0001,Recording1,1080,1920,532903088.0,955.0,308.0,,,Saccade
Participant0001,Recording1,1080,1920,532911362.0,946.0,309.0,,,Unclassified
Participant0001,Recording1,1080,1920,532919779.0,952.0,316.0,2.83,2.82,Saccade
Participant0001,Recording1,1080,1920,532928132.0,947.0,275.0,,,Saccade
Participant0001,Recording1,1080,1920,532936397.0,951.0,275.0,,,Fixation
Participant0001,Recording1,1080,1920,532944687.0,942.0,264.0,2.77,2.77,Fixation
Participant0001,Recording1,1080,1920,532953074.0,932.0,270.0,,,Fixation
Participant0001,Recording1,1080,1920,532961367.0,929.0,260.0,,,Fixation
Participant0001,Recording1,1080,1920,532969749.0,944.0,275.0,2.88,2.85,Fixation
Participant0001,Recording1,1080,1920,532978029.0,993.0,232.0,,,Fixation
Participant0001,Recording1,1080,1920,532986368.0,951.0,247.0,,,Fixation
Participant0001,Recording1,1080,1920,532994691.0,950.0,252.0,2.74,2.81,Fixation
Participant0001,Recording1,1080,1920,533003019.0,955.0,258.0,,,Fixation
Participant0001,Recording1,1080,1920,533011382.0,956.0,254.0,,,Fixation
Participant0001,Recording1,1080,1920,533019679.0,957.0,271.0,2.8,2.95,Fixation
Participant0001,Recording1,1080,1920,533028024.0,914.0,268.0,,,Fixation
Participant0001,Recording1,1080,1920,533036349.0,952.0,246.0,,,Fixation
Participant0001,Recording1,1080,1920,533044679.0,952.0,255.0,2.71,2.84,Fixation
Participant0001,Recording1,1080,1920,533053017.0,992.0,258.0,,,Fixation
Participant0001,Recording1,1080,1920,533061385.0,909.0,263.0,,,Fixation
Participant0001,Recording1,1080,1920,533069720.0,949.0,277.0,3.0,2.89,Fixation
Participant0001,Recording1,1080,1920,533078018.0,960.0,276.0,,,Saccade
Participant0001,Recording1,1080,1920,533086398.0,962.0,249.0,,,Saccade
Participant0001,Recording1,1080,1920,533094719.0,976.0,237.0,2.88,2.93,Saccade
Participant0001,Recording1,1080,1920,533103026.0,978.0,283.0,,,Saccade
Participant0001,Recording1,1080,1920,533111408.0,1022.0,328.0,,,Saccade
Participant0001,Recording1,1080,1920,533119716.0,1091.0,367.0,2.89,2.98,Saccade
Participant0001,Recording1,1080,1920,533128006.0,1185.0,458.0,,,Saccade
Participant0001,Recording1,1080,1920,533136364.0,1279.0,529.0,,,Saccade
Participant0001,Recording1,1080,1920,533144726.0,1342.0,582.0,2.95,2.98,Saccade
Participant0001,Recording1,1080,1920,533153000.0,1370.0,599.0,,,Saccade
Participant0001,Recording1,1080,1920,533161338.0,1308.0,629.0,,,Unclassified
Participant0001,Recording1,1080,1920,533169666.0,1346.0,613.0,2.96,3.04,Unclassified
Participant0001,Recording1,1080,1920,533178013.0,1341.0,594.0,,,Saccade
Participant0001,Recording1,1080,1920,533186344.0,1362.0,593.0,,,Unclassified
Participant0001,Recording1,1080,1920,533194721.0,1362.0,585.0,2.95,3.01,Unclassified
Participant0001,Recording1,1080,1920,533203055.0,1356.0,582.0,,,Unclassified
Participant0001,Recording1,1080,1920,533211358.0,1348.0,575.0,,,Saccade
Participant0001,Recording1,1080,1920,533219691.0,1362.0,548.0,2.8,2.96,Saccade
Participant0001,Recording1,1080,1920,533228015.0,1359.0,536.0,,,Unclassified
Participant0001,Recording1,1080,1920,533236332.0,1359.0,535.0,,,Unclassified
Participant0001,Recording1,1080,1920,533244655.0,1354.0,555.0,3.0,2.98,Unclassified
Participant0001,Recording1,1080,1920,533253001.0,1354.0,558.0,,,Unclassified
Participant0001,Recording1,1080,1920,533261379.0,1350.0,564.0,,,Unclassified
Participant0001,Recording1,1080,1920,533269654.0,1323.0,599.0,3.11,3.24,Saccade
Participant0001,Recording1,1080,1920,533278024.0,1348.0,567.0,,,Saccade
Participant0001,Recording1,1080,1920,533286332.0,1329.0,617.0,,,Unclassified
Participant0001,Recording1,1080,1920,533294651.0,1324.0,607.0,3.21,3.1,Saccade
Participant0001,Recording1,1080,1920,533303040.0,1350.0,585.0,,,Saccade
Participant0001,Recording1,1080,1920,533311318.0,1361.0,575.0,,,Fixation
Participant0001,Recording1,1080,1920,533319651.0,1354.0,579.0,3.09,2.88,Fixation
Participant0001,Recording1,1080,1920,533327982.0,1324.0,565.0,,,Fixation
Participant0001,Recording1,1080,1920,533336314.0,1348.0,585.0,,,Fixation
Participant0001,Recording1,1080,1920,533344646.0,1361.0,575.0,2.87,3.02,Fixation
Participant0001,Recording1,1080,1920,533353056.0,1347.0,574.0,,,Fixation
Participant0001,Recording1,1080,1920,533361316.0,1364.0,561.0,,,Fixation
Participant0001,Recording1,1080,1920,533369641.0,1363.0,570.0,2.87,3.12,Fixation
Participant0001,Recording1,1080,1920,533377979.0,1366.0,589.0,,,Saccade
Participant0001,Recording1,1080,1920,533386309.0,1307.0,596.0,,,Saccade
Participant0001,Recording1,1080,1920,533394637.0,1292.0,584.0,3.01,3.11,Saccade
Participant0001,Recording1,1080,1920,533402970.0,1234.0,591.0,,,Saccade
Participant0001,Recording1,1080,1920,533411305.0,1236.0,563.0,,,Fixation
Participant0001,Recording1,1080,1920,533419635.0,1221.0,567.0,2.92,3.2,Fixation
Participant0001,Recording1,1080,1920,533427982.0,1254.0,548.0,,,Fixation
Participant0001,Recording1,1080,1920,533436319.0,1228.0,584.0,,,Fixation
Participant0001,Recording1,1080,1920,533444638.0,1228.0,570.0,2.85,2.99,Fixation
Participant0001,Recording1,1080,1920,533452966.0,1231.0,583.0,,,Fixation
Participant0001,Recording1,1080,1920,533461299.0,1242.0,579.0,,,Fixation
Participant0001,Recording1,1080,1920,533469636.0,1260.0,563.0,3.09,2.94,Fixation
Participant0001,Recording1,1080,1920,533477964.0,1232.0,575.0,,,Fixation
Participant0001,Recording1,1080,1920,533486359.0,1237.0,566.0,,,Fixation
Participant0001,Recording1,1080,1920,533494662.0,1245.0,568.0,3.02,3.0,Fixation
Participant0001,Recording1,1080,1920,533502972.0,1277.0,573.0,,,Fixation
Participant0001,Recording1,1080,1920,533511345.0,1241.0,592.0,,,Fixation
Participant0001,Recording1,1080,1920,533519644.0,1225.0,562.0,2.89,3.14,Fixation
Participant0001,Recording1,1080,1920,533527966.0,1248.0,566.0,,,Fixation
Participant0001,Recording1,1080,1920,533536359.0,1229.0,569.0,,,Fixation
Participant0001,Recording1,1080,1920,533544624.0,1234.0,559.0,2.95,3.21,Fixation
Participant0001,Recording1,1080,1920,533552956.0,1224.0,555.0,,,Saccade
Participant0001,Recording1,1080,1920,533561289.0,1202.0,601.0,,,Saccade
Participant0001,Recording1,1080,1920,533569680.0,1218.0,588.0,3.2,3.03,Saccade
Participant0001,Recording1,1080,1920,533578005.0,1242.0,572.0,,,Saccade
Participant0001,Recording1,1080,1920,533586352.0,1243.0,572.0,,,Saccade
Participant0001,Recording1,1080,1920,533594652.0,1260.0,551.0,3.17,3.34,Saccade
Participant0001,Recording1,1080,1920,533603016.0,1253.0,540.0,,,Saccade
Participant0001,Recording1,1080,1920,533611324.0,1230.0,528.0,,,Saccade
Participant0001,Recording1,1080,1920,533619666.0,1204.0,525.0,3.07,3.1,Saccade
Participant0001,Recording1,1080,1920,533627951.0,1249.0,493.0,,,Saccade
Participant0001,Recording1,1080,1920,533636345.0,1249.0,256.0,,,Saccade
Participant0001,Recording1,1080,1920,533644614.0,1259.0,194.0,2.97,2.96,Saccade
Participant0001,Recording1,1080,1920,533652942.0,1269.0,157.0,,,Saccade
Participant0001,Recording1,1080,1920,533661278.0,1281.0,110.0,,,Saccade
Participant0001,Recording1,1080,1920,533669677.0,1279.0,103.0,2.92,3.02,Fixation
Participant0001,Recording1,1080,1920,533677982.0,1285.0,113.0,,,Fixation
Participant0001,Recording1,1080,1920,533686317.0,1283.0,109.0,,,Fixation
Participant0001,Recording1,1080,1920,533694607.0,1279.0,114.0,2.95,3.01,Fixation
Participant0001,Recording1,1080,1920,533702937.0,1271.0,116.0,,,Fixation
Participant0001,Recording1,1080,1920,533711272.0,1279.0,96.0,,,Fixation
Participant0001,Recording1,1080,1920,533719605.0,1286.0,95.0,2.93,3.01,Fixation
Participant0001,Recording1,1080,1920,533727936.0,1287.0,108.0,,,Fixation
Participant0001,Recording1,1080,1920,533736269.0,1280.0,115.0,,,Fixation
Participant0001,Recording1,1080,1920,533744600.0,1274.0,100.0,2.76,2.96,Saccade
Participant0001,Recording1,1080,1920,533752932.0,1250.0,151.0,,,Saccade
Participant0001,Recording1,1080,1920,533761267.0,1247.0,133.0,,,Unclassified
Participant0001,Recording1,1080,1920,533769622.0,1271.0,132.0,2.93,2.99,Saccade
Participant0001,Recording1,1080,1920,533777937.0,1284.0,99.0,,,Fixation
Participant0001,Recording1,1080,1920,533786263.0,1279.0,128.0,,,Fixation
Participant0001,Recording1,1080,1920,533794592.0,1275.0,155.0,3.06,3.09,Fixation
Participant0001,Recording1,1080,1920,533802958.0,1273.0,157.0,,,Fixation
Participant0001,Recording1,1080,1920,533811260.0,1286.0,81.0,,,Fixation
Participant0001,Recording1,1080,1920,533819641.0,1278.0,111.0,2.82,3.01,Fixation
Participant0001,Recording1,1080,1920,533827923.0,1278.0,118.0,,,Fixation
Participant0001,Recording1,1080,1920,533836320.0,1276.0,114.0,,,Fixation
Participant0001,Recording1,1080,1920,533844588.0,1288.0,111.0,2.79,3.01,Fixation
Participant0001,Recording1,1080,1920,533852920.0,1285.0,126.0,,,Fixation
Participant0001,Recording1,1080,1920,533861255.0,1284.0,90.0,,,Fixation
Participant0001,Recording1,1080,1920,533869584.0,1284.0,98.0,2.96,2.97,Fixation
Participant0001,Recording1,1080,1920,533877916.0,1273.0,126.0,,,Fixation
Participant0001,Recording1,1080,1920,533886296.0,1274.0,131.0,,,Fixation
Participant0001,Recording1,1080,1920,533894581.0,1277.0,104.0,2.82,2.95,Saccade
Participant0001,Recording1,1080,1920,533902948.0,1274.0,68.0,,,Saccade
Participant0001,Recording1,1080,1920,533911305.0,1272.0,-23.0,,,Saccade
Participant0001,Recording1,1080,1920,533919620.0,1273.0,-45.0,2.87,2.89,Saccade
Participant0001,Recording1,1080,1920,533927913.0,1280.0,-72.0,,,Saccade
Participant0001,Recording1,1080,1920,533936245.0,1284.0,-72.0,,,Fixation
Participant0001,Recording1,1080,1920,533944579.0,1290.0,-74.0,2.85,2.91,Fixation
Participant0001,Recording1,1080,1920,533952912.0,1288.0,-76.0,,,Fixation
Participant0001,Recording1,1080,1920,533961247.0,1283.0,-105.0,,,Fixation
Participant0001,Recording1,1080,1920,533969574.0,1276.0,-101.0,2.88,2.94,Fixation
Participant0001,Recording1,1080,1920,533977908.0,1279.0,-97.0,,,Fixation
Participant0001,Recording1,1080,1920,533986243.0,1273.0,-92.0,,,Fixation
Participant0001,Recording1,1080,1920,533994572.0,1271.0,-101.0,2.82,2.87,Fixation
Participant0001,Recording1,1080,1920,534002904.0,1267.0,-96.0,,,Fixation
Participant0001,Recording1,1080,1920,534011239.0,1270.0,-95.0,,,Fixation
Participant0001,Recording1,1080,1920,534019625.0,1270.0,-85.0,2.82,3.02,Fixation
Participant0001,Recording1,1080,1920,534027901.0,1269.0,-83.0,,,Fixation
Participant0001,Recording1,1080,1920,534036233.0,1268.0,-83.0,,,Fixation
Participant0001,Recording1,1080,1920,534044599.0,1269.0,-82.0,2.86,2.86,Fixation
Participant0001,Recording1,1080,1920,534052994.0,1262.0,-82.0,,,Fixation
Participant0001,Recording1,1080,1920,534061240.0,1262.0,-83.0,,,Fixation
Participant0001,Recording1,1080,1920,534069560.0,1260.0,-81.0,2.8,2.88,Fixation
Participant0001,Recording1,1080,1920,534077988.0,1266.0,-81.0,,,Fixation
Participant0001,Recording1,1080,1920,534086272.0,1269.0,-81.0,,,Fixation
Participant0001,Recording1,1080,1920,534094568.0,1274.0,-85.0,2.76,2.92,Fixation
Participant0001,Recording1,1080,1920,534102935.0,1272.0,-93.0,,,Fixation
Participant0001,Recording1,1080,1920,534111241.0,1275.0,-78.0,,,Fixation
Participant0001,Recording1,1080,1920,534119612.0,1278.0,-84.0,2.83,2.9,Fixation
Participant0001,Recording1,1080,1920,534127888.0,1277.0,-90.0,,,Saccade
Participant0001,Recording1,1080,1920,534136221.0,1276.0,-147.0,,,Saccade
Participant0001,Recording1,1080,1920,534144552.0,1281.0,-145.0,2.8,2.94,Fixation
Participant0001,Recording1,1080,1920,534152917.0,1276.0,-149.0,,,Fixation
Participant0001,Recording1,1080,1920,534161218.0,1275.0,-155.0,,,Fixation
Participant0001,Recording1,1080,1920,534169582.0,1277.0,-159.0,2.82,2.88,Fixation
Participant0001,Recording1,1080,1920,534177881.0,1279.0,-162.0,,,Fixation
Participant0001,Recording1,1080,1920,534186250.0,1280.0,-157.0,,,Fixation
Participant0001,Recording1,1080,1920,534194546.0,1278.0,-160.0,2.76,2.92,Fixation
Participant0001,Recording1,1080,1920,534202913.0,1282.0,-160.0,,,Fixation
Participant0001,Recording1,1080,1920,534211325.0,1290.0,-153.0,,,Fixation
Participant0001,Recording1,1080,1920,534219542.0,1282.0,-150.0,2.78,2.87,Fixation
Participant0001,Recording1,1080,1920,534227988.0,1293.0,-162.0,,,Fixation
Participant0001,Recording1,1080,1920,534236209.0,1285.0,-154.0,,,Fixation
Participant0001,Recording1,1080,1920,534244539.0,1285.0,-152.0,2.78,2.86,Fixation
Participant0001,Recording1,1080,1920,534252967.0,1277.0,-143.0,,,Fixation
Participant0001,Recording1,1080,1920,534261207.0,1274.0,-141.0,,,Fixation
Participant0001,Recording1,1080,1920,534269538.0,1278.0,-144.0,2.76,2.91,Fixation
Participant0001,Recording1,1080,1920,534277880.0,1281.0,-149.0,,,Fixation
Participant0001,Recording1,1080,1920,534286271.0,1283.0,-159.0,,,Fixation
Participant0001,Recording1,1080,1920,534294611.0,1292.0,-148.0,2.66,2.88,Fixation
Participant0001,Recording1,1080,1920,534302897.0,1286.0,-141.0,,,Fixation
Participant0001,Recording1,1080,1920,534311251.0,1284.0,-158.0,,,Fixation
Participant0001,Recording1,1080,1920,534319579.0,1281.0,-154.0,2.68,2.79,Fixation
Participant0001,Recording1,1080,1920,534327935.0,1284.0,-144.0,,,Fixation
Participant0001,Recording1,1080,1920,534336259.0,1281.0,-154.0,,,Fixation
Participant0001,Recording1,1080,1920,534344568.0,1283.0,-154.0,2.79,2.83,Fixation
Participant0001,Recording1,1080,1920,534352863.0,1284.0,-152.0,,,Fixation
Participant0001,Recording1,1080,1920,534361230.0,1291.0,-136.0,,,Fixation
Participant0001,Recording1,1080,1920,534369527.0,1286.0,-143.0,2.76,2.84,Fixation
Participant0001,Recording1,1080,1920,534377860.0,1292.0,-142.0,,,Fixation
Participant0001,Recording1,1080,1920,534386197.0,1291.0,-141.0,,,Fixation
Participant0001,Recording1,1080,1920,534394578.0,1288.0,-144.0,2.7,2.77,Fixation
Participant0001,Recording1,1080,1920,534402865.0,1287.0,-146.0,,,Fixation
Participant0001,Recording1,1080,1920,534411192.0,1292.0,-162.0,,,Fixation
Participant0001,Recording1,1080,1920,534419522.0,1294.0,-159.0,2.68,2.77,Fixation
Participant0001,Recording1,1080,1920,534427855.0,1289.0,-159.0,,,Saccade
Participant0001,Recording1,1080,1920,534436190.0,1272.0,-135.0,,,Saccade
Participant0001,Recording1,1080,1920,534444556.0,1252.0,-137.0,2.67,2.77,Saccade
Participant0001,Recording1,1080,1920,534452852.0,1267.0,-85.0,,,Saccade
Participant0001,Recording1,1080,1920,534461187.0,1184.0,-92.0,,,Saccade
Participant0001,Recording1,1080,1920,534469516.0,1130.0,-57.0,2.77,2.74,Saccade
Participant0001,Recording1,1080,1920,534477849.0,946.0,128.0,,,Saccade
Participant0001,Recording1,1080,1920,534486242.0,849.0,139.0,,,Saccade
Participant0001,Recording1,1080,1920,534494514.0,893.0,190.0,2.82,2.81,Saccade
Participant0001,Recording1,1080,1920,534502846.0,796.0,396.0,,,Saccade
Participant0001,Recording1,1080,1920,534511239.0,755.0,377.0,,,Unclassified
Participant0001,Recording1,1080,1920,534519569.0,740.0,385.0,2.8,2.78,Unclassified
Participant0001,Recording1,1080,1920,534527843.0,780.0,381.0,,,Saccade
Participant0001,Recording1,1080,1920,534536244.0,759.0,341.0,,,Saccade
Participant0001,Recording1,1080,1920,534544548.0,771.0,358.0,2.78,2.9,Unclassified
Participant0001,Recording1,1080,1920,534552839.0,752.0,355.0,,,Saccade
